gene_name,Day5_EEC_1,Day5_SLEC_1,Day5_EEC_2,Day5_SLEC_2,Day8_EEC_1,Day8_SLEC_1,Day8_MPEC_1,Day8_EEC_2,Day8_SLEC_2,Day8_MPEC_2
Cope,63.313734,71.818022,55.511724,56.903762,95.42114000000001,232.258339,147.55893799999998,144.053391,249.144618,148.32756
Cops2,112.54030900000001,80.66830300000001,105.93497099999999,62.988764,27.752523999999998,38.734843,47.785745,48.634346,46.589847,55.101012
Cops3,281.950619,159.021739,229.22796400000001,142.222237,55.84,75.29978,84.936588,87.906316,92.534673,87.665426
Cops4,108.098253,72.40017900000001,92.903623,48.871096,40.666540000000005,108.51463100000001,64.770671,75.03681,111.185521,65.66923
Cops5,116.140445,117.90961200000001,127.392204,172.549848,40.85654,65.71856899999999,58.045660999999996,53.822778,79.047452,52.769676000000004
Cops6,85.636341,91.76345400000001,79.53839,55.769681999999996,72.185296,158.29200500000002,116.31725,102.48563,152.484996,109.930573
Cops8,18.075116,14.616764000000002,19.520718,16.475576,10.814475999999999,30.448427000000002,14.478067999999999,18.775084,27.774729999999998,16.080019
Cops9,893.713743,871.1730380000001,866.209987,867.9789949999999,1317.074942,883.1320929999999,990.4231679999999,986.646477,870.5633619999999,1097.2708910000001
Coq10b,44.479189,37.468869,39.913495000000005,33.669376,20.622487,31.740053000000003,32.949715000000005,38.375619,39.277464,33.726643
Coq7,62.872786,65.385182,82.537252,44.904472,12.924189,10.245880999999999,9.902067,15.286638,13.151075,12.858031
Coro1a,104.10096899999999,135.253966,105.35255,117.08011699999999,149.233849,263.061834,181.253579,225.04384100000001,253.906238,179.82506899999998
Coro1b,6.985799,5.451796,4.169473,0,1.9893020000000001,16.542765,8.283669999999999,7.079225,22.175067000000002,8.424959
Cotl1,7.740252000000001,19.901768,10.70047,37.993722,16.97488,13.837845999999999,12.552802999999999,13.787194,12.193814,12.869566
Cox11,11.565214,15.312370000000001,16.799909,23.641144,7.179935,8.971638,9.745873,10.084435000000001,11.25152,12.749628999999999
Cox14,138.421059,104.227125,110.82124099999999,77.56446,317.632127,315.612141,325.553048,278.74559300000004,287.331164,316.333056
Cox16,365.88764,403.216011,367.22666499999997,379.303829,503.058932,348.966199,446.676389,414.836472,328.469271,431.24765099999996
Cox17,1913.293518,1866.0477899999998,1477.3468890000001,2712.262079,3846.1714439999996,2721.056458,2682.0665489999997,2737.8062170000003,2599.149776,2606.776068
Cox18,20.315315,15.693323000000001,17.886983999999998,19.241304,9.840721,11.870197000000001,12.472219,9.153997,9.340872000000001,12.225278999999999
Cox19,64.136066,40.192622,54.390465,21.305781,36.828361,49.654724,42.460291999999995,42.278884000000005,53.221601,41.755093
Cox20,830.461933,764.169432,727.185999,736.899069,1145.191928,813.669013,885.3640859999999,883.4672400000001,780.8377849999999,897.2669699999999
Cox4i1,428.19971799999996,487.203492,476.07774400000005,339.55007,582.436066,705.599428,576.281008,599.461541,704.604421,575.326517
Cox5a,1680.8129399999998,1076.884622,1094.197176,785.3727150000001,1321.067,1160.088534,1195.3784289999999,1334.322537,1196.15101,1201.646251
Cox5b,1618.533077,1361.643279,1318.127621,1062.724233,1431.437534,1212.595389,1217.306892,1394.094736,1163.293475,1299.1222109999999
Cox6a1,2352.784686,1891.6265640000001,1943.5004629999999,455.651905,2306.018173,1975.452103,2194.4592199999997,2404.196019,1982.045691,2265.056523
Cox6b1,2136.762684,1733.7769629999998,1945.456466,1057.0658429999999,2175.555707,1677.129098,1898.312012,2063.923132,1693.15563,1918.3612670000002
Cox6c,2491.717619,2782.333776,2633.143318,4028.8423729999995,2817.16194,1683.7589920000003,2020.449894,2051.961298,1615.451933,2130.392802
Cox7a2,2965.623106,3392.953117,3451.015914,3354.8935,1672.9446289999998,1111.935813,1304.673197,1455.1384150000001,1119.851834,1398.583699
Cox7b,1185.704048,1382.659579,1548.036743,1649.0565060000001,1089.456023,685.78319,937.61513,927.6999300000001,705.4344990000001,1011.245682
Cox7c,3264.0314399999997,3038.1988850000002,3269.183318,2791.420723,1991.47834,1204.217324,1401.466241,1471.056901,1119.055523,1482.1864679999999
Cpne1,13.014459,20.007553,17.49926,36.880034,18.307998,15.740704000000001,15.093801999999998,14.113807000000001,14.332831,15.0185
Cpne8,9.213124,17.916381,11.910455,24.454092000000003,53.783384,31.083083000000002,34.293706,26.336783,19.889635000000002,25.581934
Cpsf3,19.498449,41.714157,27.965876,69.251763,23.377784,23.572919,18.677998000000002,15.978731,16.129735,18.858562
Cpsf6,24.105666,36.443089,31.532648,64.255538,9.756342,12.014348,8.285259,11.216564,10.802405,10.850457
Cr1l,142.402241,116.428174,105.460516,92.23297,97.878675,164.848718,169.005354,162.892828,185.88785900000002,158.974167
Crbn,42.485409000000004,33.76063,29.186315000000004,26.504046000000002,23.206359,41.437359,38.582795000000004,35.977401,43.320797999999996,34.180333000000005
Crcp,26.394227,25.504561,28.258464,16.926569,15.900125,29.779767,26.427640000000004,24.470953,31.688215000000003,20.955164
Creb3,15.455092,12.844503,11.67341,8.264004,15.332560999999998,32.925948999999996,23.469078,22.388119,32.420936,25.05034
Crebbp,5.133896,15.37302,7.239542,23.293449,10.209111,7.580483999999999,6.967266,9.175261,9.040769000000001,6.604889
Crebzf,36.647289,66.34871899999999,46.870211,123.431526,48.860473999999996,41.440003999999995,40.12322,39.499009,41.665433,45.893217
Creg1,52.535638,36.556606,34.697167,18.328346,42.234309,58.846911999999996,59.586511,51.984035999999996,61.531383999999996,49.074212
Crem,27.655846,23.136295,19.05593,15.396982999999999,20.698460999999998,31.389134999999996,29.49565,24.272832,34.065353,32.845954
Crip1,6690.127624000001,5427.922334000001,4882.54121,1895.245675,14859.28824,8506.697829,9867.276855,12309.093,8722.977157,10891.54646
Cript,388.68831800000004,393.782064,339.816687,389.95324500000004,526.3228349999999,529.992231,494.298125,535.448117,548.2260309999999,519.4773299999999
Crk,13.551283999999999,14.874568,17.484771,28.701827,9.372367,8.211522,7.467602,9.735043,7.1948479999999995,8.162877
Crlf3,19.07855,24.738457,21.390127,39.193721000000004,22.429047,27.988558,26.915033,22.869560999999997,28.741024,25.591887
Crls1,74.181558,38.374005,50.764501,26.509875,11.117247,18.923788000000002,23.271107999999998,24.889959,25.837585,22.971892
Crnkl1,10.562444000000001,13.139007999999999,12.305833999999999,24.391367000000002,7.197602000000001,7.129678999999999,6.815538,6.723891,7.234083999999999,6.602469
Crot,15.074993,21.079031,12.746544,25.7691,42.772498999999996,64.176761,52.285181,53.101814000000005,72.247208,50.021095
Crtam,9.577821,12.04664,11.356233,11.890267999999999,16.087272,17.350354,20.795748,17.891479999999998,12.06482,23.455131
Cryzl1,31.575128000000003,30.059041999999998,28.655255,18.915798000000002,20.481861,28.278388,31.593744,27.548985,25.192375,32.511249
Cs,47.271895,58.242982,57.678077,49.790718,16.998662,20.729488,15.470025,18.824265,18.312302,17.742938
Csde1,122.085458,103.706908,111.429305,85.62262700000001,46.569157000000004,74.507059,63.307487,64.546518,84.065657,68.183251
Cse1l,74.356301,64.019362,81.66920400000001,58.225237,7.462806,12.370817,10.424521,10.192396,14.881767000000002,12.230843
Csk,14.678072,17.273753,14.629129,15.176547,17.224247000000002,22.500281,15.193257000000001,16.106606,20.51362,15.635260999999998
Csnk1a1,49.003968,70.96419399999999,61.822365000000005,118.712623,30.587919,36.456227,35.024044,36.222757,33.159745,37.902076
Csnk2a1,16.885849,15.958185999999998,20.483218,17.302283,21.746897,29.117876000000003,16.009642000000003,22.804272,23.498358,18.678673
Csnk2b,116.328093,105.837627,86.720146,71.529037,114.227595,153.59505900000002,147.573173,174.036422,178.606675,146.061935
Cst3,350.783811,259.94202,220.14667400000002,144.10897,487.01242300000007,522.901096,554.800693,622.4049,576.24601,599.28343
Cst7,387.306855,254.186871,281.622162,124.595248,406.051851,512.639936,582.075154,524.316195,489.702571,527.800758
Cstb,673.5240980000001,572.1084639999999,661.256764,266.99962999999997,722.493811,560.706858,629.773824,650.415523,565.999385,654.0040799999999
Cstf2,14.296585999999998,18.009383,17.349678,25.905814000000003,4.9440599999999995,4.222716999999999,4.433873999999999,5.10825,4.663241,5.1738349999999995
Cstf3,25.350977,24.942695999999998,21.267012,44.405304,18.307404000000002,21.13555,17.520383,16.229696,21.350345,14.73758
Ctbp1,13.569251999999999,21.617641,17.103733,30.654003999999997,16.044184,14.702596,13.771999,13.688088,13.335493,12.746027
Ctc1,16.429071,13.957985,19.60337,22.845498000000003,4.233515000000001,2.25368,2.503586,3.112977,3.01851,2.0661110000000003
Ctcf,23.850181,34.092149,26.477944,49.777724,24.493907999999998,20.142605,17.086482,19.933154000000002,18.638882000000002,17.141451
Ctla2a,16.747846,18.792057999999997,14.337485000000001,11.079647999999999,115.718024,47.252542,91.967985,73.45167,36.219568,96.746992
Ctla4,22.37552,12.997867999999999,17.132364000000003,10.915885000000001,16.802744,4.601749,17.079912,17.840594,4.65514,17.661718
Ctnnb1,65.925162,80.763311,79.924467,102.050188,38.202665,45.538236,48.170884,46.263985,50.810190999999996,43.915453
Ctps2,31.043049,46.839899,31.907846000000003,56.971979000000005,48.504633,58.612413000000004,44.605709000000004,46.692882,59.345762,46.121297999999996
Ctsa,7.792673,9.92801,4.991478,7.296474000000001,24.464527,79.47379699999999,34.238717,35.667406,80.109298,33.299771
Ctsc,169.395184,147.32828700000002,109.27380600000001,108.143231,74.270124,236.950382,144.652124,160.76436999999999,283.752772,131.103078
Ctsd,30.979437,54.577703,31.2333,56.919527,83.74293399999999,147.005449,63.703908999999996,92.41838100000001,153.400485,68.126086
Ctso,10.429419000000001,10.001206,8.330492999999999,10.125933999999999,14.911645000000002,17.874739,17.481067000000003,17.368987,21.679782,17.372695
Ctss,33.699939,38.329113,31.573309000000002,24.693114,49.853584999999995,66.218166,92.243404,59.387464,59.150704000000005,73.97206
Ctu2,12.66864,17.974199,12.861658,52.577881999999995,8.963101,14.611698,4.346804,6.052478,12.293814999999999,9.752951
Cul1,49.321927,57.877301,54.120663,97.73877399999999,34.837631,31.5086,29.617339,34.511236,29.650644,32.567353000000004
Cul2,21.550379,19.171545000000002,25.826279,18.353732,6.920096000000001,5.236473999999999,5.4668209999999995,7.132702,8.340131,8.30786
Cul3,89.462148,129.910358,117.11714599999999,190.945317,61.412895999999996,70.960561,65.06504100000001,64.06903,62.178692000000005,67.497539
Cutc,18.598284,20.720047,18.40639,21.964425,14.226726999999999,21.152752,16.468668,14.789457999999998,19.327561,17.469696
Cwc15,188.725752,244.150671,214.79698199999999,412.93482,190.21074299999998,225.32026299999998,219.49838799999998,221.348756,234.05214300000003,209.32307600000001
Cx3cr1,0.581972,2.279448,0.8754379999999999,3.43361,9.412206,36.165490999999996,4.112374,8.474623,35.085754,5.46502
Cxcr3,115.71201299999998,47.603227000000004,71.13920999999999,46.844693,192.837183,192.793456,376.392123,339.11807200000004,183.49623200000002,329.742202
Cxcr6,450.630107,271.384791,230.10091400000002,101.783227,605.219567,927.3211259999999,1224.050127,1292.421722,1072.5464279999999,1092.635759
Cyb561d2,62.038614,41.3093,30.921946000000002,38.687059000000005,52.766954000000005,143.493717,92.41725799999999,93.801649,130.434924,78.247789
Cyb5a,14.567374,6.217951,10.242157,24.054788000000002,4.577139,5.872069000000001,7.280061999999999,9.591185000000001,3.7250019999999995,6.832307000000001
Cyb5b,59.907323,51.715509000000004,54.514325,31.395783,25.912454,36.682337,33.370081,35.355913,36.742833000000005,31.342654
Cyb5r4,94.526452,145.613475,116.89628,238.343548,66.064545999999993,59.047916,62.795292,66.381724,65.816716,71.85551600000001
Cyba,63.181940000000004,96.169146,51.603137,92.189264,461.320441,1400.040918,651.0996719999999,693.8654799999999,1380.276067,579.713437
Cybc1,13.372828,18.475957,14.136731,27.001776,18.910383,23.21272,16.802864000000003,22.802717,20.584382,19.820278
Cycs,245.74689500000002,180.105386,232.81390299999998,200.851651,78.286703,63.121355,77.48892,78.508969,65.724675,82.030013
Cyfip2,15.386475,22.516784,17.260781,20.564852,10.73917,10.775769,9.999802,10.288406,8.765241,10.614305
Cyld,18.214336,24.013096,22.542198000000003,38.227446,13.039936,14.159745999999998,13.158153,13.449023,12.301860000000001,13.351206
Cyp2e1,13.048764,23.092663,34.693095,53.969564,22.165366,7.348821000000001,16.335584,12.884659,7.651663,21.192949
Cytip,38.354574,62.17475400000001,43.967277,80.876284,31.480325,32.729484,29.013957,30.215642,32.703823,30.022161999999998
D030056L22Rik,24.792937,30.887596999999996,27.604908000000002,41.059360999999996,8.780952000000001,7.777164999999999,8.720883,10.163359,8.763242,8.628738
D16Ertd472e,89.706448,87.388271,80.59885200000001,75.767476,64.207249,99.961089,68.927279,73.774277,108.041308,62.943535
D1Ertd622e,22.334159,28.075128999999997,23.738982,37.599765000000005,13.389304000000001,28.681234999999997,18.834099,16.749738,29.482989,13.541267999999999
D6Wsu163e,13.974809,20.278339000000003,18.468199,32.331855,8.05155,9.57098,7.805331,4.637299,8.165664,9.545885
D8Ertd738e,295.411498,341.46750499999996,276.214706,192.55680700000002,448.64248899999996,559.013296,481.182526,454.590325,538.826195,467.220468
Dad1,915.7018869999999,728.014602,802.4890280000001,182.24475800000002,1067.681012,925.3556679999999,1081.191213,1037.265328,910.9772800000001,1065.660061
Dalrd3,20.694657,27.668375,33.030907,40.421488000000004,27.574234000000004,23.660207,20.447744,24.993361,22.28094,22.110364999999998
Dap,21.7178,39.973042,21.122246,57.362171999999994,33.175686,66.15426,27.536027,39.078099,66.940411,26.228223999999997
Dap3,70.137288,74.36282299999999,71.411293,125.536998,41.622254,41.754287,38.826073,36.598447,40.384287,40.618344
Dapk2,4.653918,6.293111,2.974825,5.255724,14.143410999999999,53.707567000000004,11.122732000000001,12.36923,36.743819,9.408647
Dapl1,5.152832,0.11940999999999999,2.609122,0,5.2802489999999995,0,26.436813,6.141559,0.16283399999999998,26.359877
Dars,133.558429,108.22080600000001,140.257425,113.384901,31.518171999999996,45.300495,51.093193,42.496399,49.116294,46.613568
Dbf4,37.2143,50.972127,42.194552,67.998559,9.136714999999999,12.875819,8.470080000000001,9.963071000000001,13.284807,10.77223
Dbi,1613.070461,1492.7761189999999,775.620625,658.8984469999999,992.0705220000001,765.836241,769.7452509999999,661.925226,573.4580950000001,640.554832
Dbnl,9.824394999999999,12.877575,10.429242,20.884933,12.280004,16.495511999999998,13.755203,13.409229999999999,15.013404999999999,12.756505
Dbr1,6.586613000000001,9.926799,10.37578,24.276068,2.48287,3.077775,2.904876,2.794613,3.3603050000000003,3.493812
Dcaf13,122.09798500000001,114.00446200000002,133.878497,72.083438,35.159919,66.925111,53.471433999999995,53.362643000000006,73.76426,58.245001
Dck,51.707448,51.85223,51.164869,84.049317,12.39364,9.935072,12.888615,14.206398000000002,10.758291999999999,13.013007
Dcp2,77.571225,72.887493,74.662553,32.627057,82.504447,55.229166000000006,67.703585,67.02953000000001,50.993089000000005,67.626446
Dcps,46.401604,34.90773,34.875046000000005,14.160413,31.065921999999997,63.333493999999995,49.461223,48.985387,67.438321,42.44155
Dctn3,60.012572999999996,77.966536,57.584348,47.084540000000004,91.059945,153.502992,117.43911899999999,117.038195,168.968324,114.67316699999999
Dctn5,40.865196000000005,35.975258000000004,34.441781,25.110801000000002,37.509665000000005,84.435983,53.221078000000006,57.899032999999996,87.545801,53.38835
Dctn6,181.851205,193.21928,164.182674,126.772345,267.39936600000004,341.67341600000003,343.02962599999995,313.13906000000003,330.74321000000003,331.202296
Dctpp1,223.94767400000003,149.66831499999998,177.024862,106.785711,77.01301099999999,107.89471699999999,70.695688,85.87866700000001,101.732804,62.218323
Dcun1d1,75.454987,61.494678,74.828357,33.632077,37.551608,56.072863,55.470476,46.61102,60.396423999999996,60.464064
Dcun1d5,178.29173500000002,186.355629,176.85215300000002,216.04771000000002,97.720874,140.621486,135.86201,138.325165,159.803595,147.11099
Dda1,10.550838,12.151373,9.799702,9.966432000000001,15.607493,56.143753000000004,25.076822,26.731077000000003,58.85688199999999,21.210453
Ddit3,5.3367309999999994,6.488149,3.65024,3.262809,17.564321,27.822013000000002,23.863607000000002,20.156194,24.880474,22.357872
Ddost,65.084951,45.512694,40.220682000000004,32.011236,24.27032,49.263883,33.490114,39.205842,52.616105000000005,32.655556
Ddrgk1,10.112618,13.98545,15.015376000000002,22.678531,25.823937,26.12302,18.087323,17.630869,23.464114000000002,22.965765
Ddt,160.214338,105.905851,128.091874,51.180684,109.104193,78.05287,121.933251,119.626883,78.31204699999999,115.761829
Ddx1,21.526913,16.587220000000002,26.187387,14.668870000000002,3.446481,6.164348,5.973111,5.115704,7.086742,7.346044
Ddx10,13.333432,20.951401,20.216434,45.085838,7.577185000000001,6.1219470000000005,5.534,6.599038,6.2074300000000004,7.511009
Ddx18,39.089246,36.022807,56.00253299999999,37.325315,20.548657000000002,15.260784,15.638695000000002,11.59399,14.091551,14.367415
Ddx19a,6.191483,10.96217,9.11592,28.787989000000003,4.102155000000001,3.6997419999999996,3.595097,3.343516,3.485239,3.7142489999999997
Ddx21,22.860277,28.271797999999997,32.955594,57.249873,9.779389,8.228902,8.801203,8.189689,8.038928,9.559049
Ddx24,36.296993,24.868823000000003,37.101825,21.099945,32.548272,36.770261,25.854589999999998,22.828412,31.270482,23.553142
Ddx27,18.568153,28.37957,25.104969,47.355824,8.159144,6.848808999999999,6.961212,8.492619,6.7620130000000005,7.201855999999999
Ddx39,171.955232,137.25741000000002,166.563782,94.73765999999999,25.874303,58.784068000000005,31.643711,39.357092,63.628893000000005,32.308471000000004
Ddx39b,25.883529,22.263633,22.629837,14.222717999999999,14.631664,26.246990999999998,21.728246,21.085365,27.006590000000003,22.383825
Ddx3x,67.299736,78.976347,92.528864,123.94106299999999,17.861376999999997,15.44745,19.439717,18.767235999999997,14.864504,21.986261
Ddx3y,26.983881,32.669213,30.711946,52.604012,20.971816,20.856582999999997,23.799879999999998,22.272961,18.973785,25.530825
Ddx5,199.93356799999998,261.878696,240.784389,346.099382,180.63001699999998,177.94376599999998,203.775339,195.727197,176.18575800000002,233.299986
Ddx50,21.912869,30.043933000000003,28.001272999999998,59.563424,23.845607,21.618237,20.714302,25.143145,19.010638,24.352398
Ddx52,23.103914000000003,23.749551999999998,24.404667,28.894107,12.542555,18.064506,14.565458,15.156996,17.59229,14.785205
Ddx58,5.309203,7.147906,4.751966,18.230096,26.036026,12.13213,13.287197,9.849219,9.499725999999999,12.178992
Degs1,160.314372,80.271392,105.221876,58.233008999999996,80.208207,139.81493999999998,168.161536,162.690449,171.352336,153.573084
Dek,287.75987200000003,401.185294,354.277321,560.516316,77.554473,97.23778,78.095505,85.822476,90.362209000000007,80.323329
Dennd1b,13.874296,18.385482999999997,15.73805,25.632413,11.442732000000001,10.23349,9.325063,10.887019,9.893991999999999,11.672961
Dennd2d,23.788425,19.137763,22.522264,24.67822,11.767934,10.66761,17.126967,12.52294,10.709954,17.685841
Dennd5a,9.845425,19.8172,13.346657999999998,25.490710999999997,17.683663,20.938489999999998,12.580555,16.114985,19.122553,14.643184
Denr,105.607418,102.08649799999999,121.46298999999999,65.58713900000001,85.408309,101.863789,101.126426,90.402927,101.55621,103.740801
Depdc1a,55.719657999999995,70.21673100000001,57.756964,67.334301,4.010991000000001,7.565296000000001,3.3934900000000003,9.790384,10.6751,4.460765
Dera,88.965213,59.276236,67.995769,56.545216,42.646821,69.119202,49.052063000000004,58.476298,72.2406,48.958341
Derl2,314.33078900000004,242.28617000000003,248.15329300000002,73.751062,224.303369,315.576396,289.177112,305.930819,339.940285,309.183157
Desi2,25.652029000000002,19.57645,29.031953,16.461203,8.643267999999999,13.287981,14.023829000000001,12.275395,14.887822,14.333379999999998
Dffa,5.812074,9.536672,3.277192,5.566292,25.153904,9.722617999999999,7.3876800000000005,6.305491,9.173639,7.625589
Dgka,29.250021999999998,34.943599,53.755423,78.324931,48.979393,36.617763000000004,55.347998,51.043229,29.082591999999998,54.316706
Dgkd,10.006121,7.168013,8.037052000000001,10.113367,15.595401999999998,17.685584,13.188192,16.878828,23.169202,20.694965
Dguok,33.498014000000005,28.631309,21.943588000000002,16.698189000000003,78.585347,97.524803,128.746836,105.87844199999999,101.990033,118.526316
Dhps,46.431821,62.720038,59.706084,94.621984,35.714132,37.144397,30.653436,30.117037,34.965671,33.514022
Dhrs1,7.387055999999999,22.626079,12.236019,27.908744,19.940299,19.210431,11.158244999999999,15.740635999999999,12.130042999999999,10.818166
Dhrs7,27.684665999999996,33.186246999999995,21.986895,20.34494,53.302308,110.07354699999999,66.58368,65.704411,104.338255,60.484553000000005
Dhtkd1,8.430893,10.566321,8.103605,22.742069,27.192534000000002,5.239801,10.399328,8.757131,10.147671,9.238180999999999
Dhx15,90.16760500000001,117.0275,125.59978899999999,195.134252,39.221067,35.375039,35.459231,41.665909,34.232969,43.746424
Dhx16,23.960670999999998,42.363376,28.653290000000002,80.773706,58.389419999999994,50.003821,38.920559999999995,42.498542,40.630732,42.224259000000004
Dhx30,28.194017,55.165517,49.557453,123.510251,34.099683,37.550776,27.004540999999996,27.834874,23.888514999999998,33.556135
Dhx36,15.453987,21.002447,20.690074,21.960548,6.233263,7.41122,7.017744,8.211369,8.44308,7.535525999999999
Dhx9,7.921065,11.069004,13.145942000000002,34.197308,5.307182,3.8578330000000003,3.463753,3.620117,3.1721049999999997,3.874253
Diablo,86.788037,72.77873100000001,71.702742,36.858468,38.204741,71.891785,54.53617,57.336291,71.292992,55.000746
Dkc1,53.488011,50.507298,69.767471,61.652086,9.585111,14.798795000000002,14.29106,12.966695,14.454298000000001,18.628378
Dkkl1,13.6676,11.584033,11.050595,10.211603,8.690137,14.917067000000001,16.752367,15.527707000000001,17.044575,20.356544
Dld,46.561827,41.918589000000004,58.765077000000005,69.409705,16.316843,17.885769,15.747960999999998,17.537961,21.210838,17.782465
Dlg1,114.25904399999999,122.16098400000001,225.67865099999997,285.85404900000003,35.612635,27.418909999999997,21.556623000000002,23.433013,21.209435,25.449263000000002
Dlgap4,2.301705,1.7574919999999998,1.892764,3.5092230000000004,10.815431,21.594292000000003,15.318125,13.154432,26.418390000000002,10.443261999999999
Dlgap5,26.159725,38.109601,26.037896,48.458588,20.657746,16.031067,11.924697,14.494748000000001,14.513856,11.143373
Dmac1,60.324792,35.904354,34.386788,46.688952,92.64991500000001,122.659967,124.95414199999999,117.001221,121.25601,119.97722399999999
Dna2,15.430748999999999,16.033851000000002,18.869636,28.329958,1.9145919999999998,2.225768,0.992193,1.427861,1.710363,1.1147049999999998
Dnah14,6.999878999999999,19.948894,13.019260000000001,60.375206000000006,8.939863,3.176992,2.93801,5.095328,3.0932060000000003,4.877004
Dnaja1,125.76823200000001,124.404734,150.41163899999998,160.178772,84.853523,137.22777,151.980975,149.22590300000002,177.164125,175.142662
Dnaja2,76.877299,99.05820899999999,100.359103,138.489032,32.223928,34.552222,33.611237,36.696087,34.554942,41.533423
Dnajb1,10.411760000000001,13.745729999999998,12.242467,21.242551000000002,13.783755,21.835604999999997,16.841798999999998,17.522147,20.849684,15.370294
Dnajb11,37.619428000000006,50.708252,40.266915999999995,61.05005,18.656077,25.717631,18.193935999999997,18.616815,24.072717,16.467093
Dnajb13,12.027763,6.809191,6.207902,4.387206,26.958401000000002,33.658924,31.943993,40.603229999999996,42.573969,36.034213
Dnajb6,154.251699,164.260517,168.52871100000002,217.98046800000003,97.359662,141.792793,109.27308300000001,108.47814699999999,146.88874199999998,107.82945
Dnajb9,11.339496,13.492170999999999,10.734632000000001,15.570591,12.776916,19.154119,20.234185,18.505351,22.47316,22.291654
Dnajc14,25.759726,27.506442,57.729402,79.220393,10.715591,8.781508,6.763501,6.978171000000001,7.512689999999999,7.221592
Dnajc19,774.949085,731.641696,799.835459,753.120063,558.551737,440.476706,525.965496,483.54875899999996,401.451217,526.582669
Dnajc2,63.739454,70.982624,72.63673299999999,101.704293,24.068089,25.4327,26.728262,26.828814,26.071548,27.135868
Dnajc21,20.451701,29.249158,28.270436,68.573752,15.531255999999999,11.030711,14.589472,13.958920999999998,14.377908999999999,16.098283
Dnajc24,79.018325,61.699718999999995,73.04004499999999,53.474033,67.164332,62.649797,75.71627,74.794216,61.815247,85.46124
Dnajc7,14.478981,13.493367999999998,15.901292000000002,15.641504999999999,13.042372,24.246937,18.921585,16.668285,21.411932999999998,20.152024
Dnajc8,279.771051,242.203361,291.923592,111.193903,207.585134,279.36490499999996,235.427609,222.14265899999998,268.88777200000004,224.930385
Dnajc9,63.64054599999999,73.55963299999999,57.65471899999999,80.41221,33.36867,55.583328,43.87963,49.031045,51.363921000000005,47.537156
Dnmt1,33.099509999999995,69.665112,50.551154,136.727292,18.506404,14.154257000000001,9.715629,13.765647,12.469266000000001,11.698088
Dnpep,15.017617999999999,11.156731,10.575169,11.660955,13.306206,37.197829999999996,21.493584,23.670596,38.378633,20.783649
Dnttip2,27.110968,43.249790999999995,34.582306,89.569242,24.479475,22.988000000000003,20.924329999999998,19.33155,25.183616,20.592464
Dock10,572.836854,714.601738,659.48428,2132.485471,806.8424269999999,531.207174,501.58198899999996,509.692734,475.99893399999996,505.074409
Dock11,34.116719,46.378471999999995,35.382360999999996,47.71291,21.259877,27.6787,24.276086,27.054909000000002,28.061192,27.594202000000003
Dock2,7.622999999999999,14.533544000000001,9.291084,25.991975,26.374035,27.922915999999997,22.573109,25.345579999999998,24.602035,24.663001
Donson,8.890798,21.257507999999998,16.407723,28.616527,8.339595,3.1928650000000003,4.3217300000000005,4.531775,1.493991,3.693246
Dpagt1,20.924055,14.920069,16.300063,10.297812,5.6032400000000004,10.583035,7.314558,7.366642,11.508602999999999,6.681174
Dph3,279.849084,208.581331,282.251215,184.387531,239.40043500000002,204.806543,232.27171,246.917557,216.96480699999998,252.078642
Dph5,76.90471,63.308682,58.639761,29.036147999999997,125.951958,130.774001,120.08162,117.998944,121.109582,124.87938899999999
Dpm1,218.66998199999998,163.531331,161.065747,116.44408200000001,204.134545,219.20625099999998,250.30527200000003,231.757994,214.07406,228.079751
Dpm2,206.916465,124.06681499999999,140.648564,29.514265,185.417999,252.857036,225.604861,244.578281,262.03070299999996,231.343215
Dpm3,281.346432,246.765385,219.67855600000001,90.531429,591.0765389999999,462.700884,453.91242800000003,450.69253200000003,416.03898399999997,435.39160599999997
Dpy19l1,17.588677,30.204266999999998,23.304268,60.74754300000001,17.261928,13.586143,14.537569,15.328598999999999,13.613814000000001,15.153025
Dpysl2,30.260461,37.295815999999995,30.655175,51.009884,18.096773000000002,20.495998999999998,16.27113,18.483178,23.687154999999997,17.837725
Dqx1,7.734439,10.293185000000001,17.702105,28.589447999999997,2.269031,1.584367,1.217616,1.552074,1.020759,1.343577
Dr1,33.566764,41.567355,42.217197,80.684972,16.39573,15.411204999999999,16.748977,18.747058,16.137625,18.859558
Dram2,51.651011,38.607912,40.329615000000004,17.834492,28.635143,50.276153,51.140284,51.194525,61.052834999999995,48.97335
Drap1,12.283779,14.594126999999999,17.878132,19.539659,31.761267,72.039128,56.034068999999995,49.042497999999995,74.644116,49.714349
Drg1,153.141055,131.123267,157.020493,70.29817800000001,53.42258399999999,90.15418199999999,86.54918599999999,78.412153,98.241159,79.36321
Dscc1,42.999503000000004,41.881119,45.178002,40.055698,4.6096639999999995,5.27602,1.806889,4.911934,3.4185019999999997,3.4113230000000003
Dscr3,23.45579,16.823811,18.510153,11.584389999999999,9.760972,26.720444,19.275178,23.085632999999998,31.71159,19.69321
Dsn1,15.119735,16.096149,15.673328,22.950044000000002,2.976715,3.992243,2.454834,4.2643260000000005,5.529855,1.8806349999999998
Dstn,26.542986,26.892782,27.509777000000003,29.702305,18.093349,33.302868,20.26426,25.65107,33.183803999999995,20.873466
Dtd1,33.970549,27.6813,37.402225,15.454778,16.179899,24.070251000000003,35.20892,26.212654,23.279736,34.303946999999994
