x,y,z,rank,color,group
0.9043485522270203,31.36300277709961,-25.042816162109375,524,#fee999,G3
0.9154738187789917,36.95823669433594,-7.446060657501221,525,#fee999,G3
0.9212849140167236,7.4382829666137695,6.920107841491699,526,#fee999,G3
0.9243002533912659,44.89453125,-18.570005416870117,527,#fee999,G3
0.9349128007888794,-0.20082774758338928,-14.119132041931152,528,#fee999,G3
0.9453952312469482,-7.525444984436035,27.530969619750977,529,#fee999,G3
0.9512270092964172,7.9981184005737305,14.211819648742676,530,#fee999,G3
1.037503957748413,-0.4270232021808624,-13.566953659057617,531,#fee999,G3
1.0446531772613525,-2.77897310256958,-11.79963207244873,532,#fee999,G3
1.0565540790557861,-9.934122085571289,-33.36125946044922,533,#fee999,G3
1.0681970119476318,17.879770278930664,6.689972400665283,534,#fee999,G3
1.0728411674499512,3.8062853813171387,-13.588552474975586,535,#fee999,G3
1.0857822895050049,0.45946675539016724,-1.1475094556808472,536,#fee999,G3
1.1601802110671997,-8.544149398803711,8.961976051330566,537,#fee999,G3
1.166132926940918,-25.749603271484375,7.443559646606445,538,#fee999,G3
1.177696943283081,-2.760772466659546,-10.038986206054688,539,#fee999,G3
1.2038015127182007,28.32791519165039,11.181659698486328,540,#fee999,G3
1.2208915948867798,6.262056350708008,4.759796142578125,541,#fee999,G3
1.2400927543640137,-5.9702653884887695,25.085927963256836,542,#fee999,G3
1.2484055757522583,27.8046875,42.1917839050293,543,#fee999,G3
1.2747095823287964,6.998830318450928,-18.101268768310547,544,#fee999,G3
1.298987865447998,3.531939744949341,-75.12579345703125,545,#fee999,G3
1.3182002305984497,-35.74547576904297,55.018714904785156,546,#fee999,G3
1.3323392868041992,27.534591674804688,59.77401351928711,547,#fee999,G3
1.3691757917404175,-8.698623657226562,33.22987365722656,548,#fee999,G3
1.3872942924499512,28.736576080322266,9.287164688110352,549,#fee999,G3
2.350416660308838,4.980087757110596,-20.88230323791504,600,#edf8a3,G4
2.3537204265594482,-17.665149688720703,20.800674438476562,601,#edf8a3,G4
2.3767929077148438,-12.402850151062012,7.060256481170654,602,#edf8a3,G4
2.4013378620147705,-30.23794937133789,-54.14044952392578,603,#edf8a3,G4
2.4107654094696045,19.643165588378906,30.007781982421875,604,#edf8a3,G4
2.4328484535217285,-10.511022567749023,31.352684020996094,605,#edf8a3,G4
2.440981864929199,-58.997005462646484,27.78656768798828,606,#edf8a3,G4
2.4565749168395996,-5.467856407165527,28.67070770263672,607,#edf8a3,G4
2.5071897506713867,-3.6994636058807373,-49.90911865234375,608,#edf8a3,G4
2.5665926933288574,4.985289573669434,19.346193313598633,609,#edf8a3,G4
2.601283550262451,-20.39786148071289,24.09907341003418,610,#edf8a3,G4
2.6140193939208984,-1.1160788536071777,9.81460952758789,611,#edf8a3,G4
2.6329457759857178,22.982702255249023,-29.446189880371094,612,#edf8a3,G4
2.6689517498016357,17.22620964050293,-56.77305221557617,613,#edf8a3,G4
2.6907286643981934,-1.7897851467132568,2.1509599685668945,614,#edf8a3,G4
2.697037696838379,-18.047922134399414,-40.03042984008789,615,#edf8a3,G4
2.700211524963379,13.500064849853516,1.3435065746307373,616,#edf8a3,G4
2.703803062438965,-6.955580711364746,-34.09873962402344,617,#edf8a3,G4
2.7187676429748535,21.673555374145508,1.1735038757324219,618,#edf8a3,G4
2.721963882446289,-2.6866397857666016,32.980674743652344,619,#edf8a3,G4
2.7448911666870117,29.886789321899414,-22.354881286621094,620,#edf8a3,G4
2.7454419136047363,-25.623743057250977,-19.54861068725586,621,#edf8a3,G4
2.780609607696533,-7.930047988891602,2.471705913543701,622,#edf8a3,G4
2.825253963470459,36.44527816772461,-10.125658988952637,623,#edf8a3,G4
2.837571620941162,-10.106168746948242,3.4427335262298584,624,#edf8a3,G4
2.8869688510894775,-21.694068908691406,-17.639217376708984,625,#edf8a3,G4
2.8871731758117676,3.4246060848236084,-6.536133289337158,626,#edf8a3,G4
2.889819383621216,-6.183749198913574,-21.218149185180664,627,#edf8a3,G4
2.9035446643829346,-3.3196089267730713,-28.483062744140625,628,#edf8a3,G4
2.9853737354278564,-6.772012710571289,-12.683295249938965,629,#edf8a3,G4
2.9908275604248047,-3.306112051010132,-59.946075439453125,630,#edf8a3,G4
3.023789882659912,33.58756637573242,-20.905834197998047,631,#edf8a3,G4
3.027153968811035,17.925823211669922,8.363327026367188,632,#edf8a3,G4
3.027496099472046,-5.253171443939209,-40.19053649902344,633,#edf8a3,G4
3.03682541847229,-15.675765991210938,-29.845014572143555,634,#edf8a3,G4
3.038679361343384,9.019824028015137,-12.901158332824707,635,#edf8a3,G4
3.04597806930542,-14.07804012298584,26.633758544921875,636,#edf8a3,G4
3.076310157775879,-11.548749923706055,-30.442249298095703,637,#edf8a3,G4
3.089859962463379,-30.176589965820312,-34.7006721496582,638,#edf8a3,G4
3.1146085262298584,-38.802391052246094,-7.423752784729004,639,#edf8a3,G4
3.1248650550842285,53.00620651245117,0.5335420370101929,640,#edf8a3,G4
3.1562278270721436,30.592100143432617,46.36109161376953,641,#edf8a3,G4
3.179107189178467,-8.402825355529785,24.226625442504883,642,#edf8a3,G4
3.1856307983398438,-13.218652725219727,-29.57439613342285,643,#edf8a3,G4
3.1903555393218994,-16.723920822143555,-33.56986999511719,644,#edf8a3,G4
3.192607879638672,-7.153133392333984,-41.475040435791016,645,#edf8a3,G4
3.2651755809783936,22.358654022216797,-6.080909729003906,646,#edf8a3,G4
3.2692131996154785,-4.905317783355713,10.716801643371582,647,#edf8a3,G4
3.274620532989502,-6.061591148376465,33.049591064453125,648,#edf8a3,G4
3.302953004837036,-6.738436222076416,-31.32247543334961,649,#edf8a3,G4
3.3685202598571777,14.20523452758789,-39.423797607421875,650,#edf8a3,G4
3.3721017837524414,-24.123544692993164,-77.60950469970703,651,#edf8a3,G4
3.398855209350586,0.6142590045928955,25.185651779174805,652,#edf8a3,G4
3.426997184753418,-17.086301803588867,-38.92572784423828,653,#edf8a3,G4
3.4369211196899414,-35.99407958984375,32.38941192626953,654,#edf8a3,G4
3.4643542766571045,19.32693099975586,21.568819046020508,655,#edf8a3,G4
3.4649527072906494,-16.599027633666992,6.331884384155273,656,#edf8a3,G4
3.4658358097076416,17.01059913635254,-16.684404373168945,657,#edf8a3,G4
3.4837756156921387,-0.9469164609909058,-46.39022445678711,658,#edf8a3,G4
3.5011911392211914,6.372740745544434,-31.905866622924805,659,#edf8a3,G4
3.560267686843872,23.43679428100586,20.104454040527344,660,#edf8a3,G4
3.5696401596069336,-0.17299316823482513,-19.957584381103516,661,#edf8a3,G4
3.591468334197998,-7.702793598175049,9.802184104919434,662,#edf8a3,G4
3.606013059616089,47.974605560302734,-11.931015014648438,663,#edf8a3,G4
3.6090922355651855,36.634788513183594,-23.908790588378906,664,#edf8a3,G4
3.6337528228759766,-15.171333312988281,36.44314956665039,665,#edf8a3,G4
3.6476893424987793,3.5092482566833496,44.70328140258789,666,#edf8a3,G4
3.650007724761963,-6.589825630187988,-55.637351989746094,667,#edf8a3,G4
3.6811540126800537,-18.831832885742188,-42.413639068603516,668,#edf8a3,G4
3.699976921081543,-23.68105125427246,67.2913589477539,669,#edf8a3,G4
3.750636339187622,-31.93893814086914,-35.35493469238281,670,#edf8a3,G4
3.755056619644165,-3.2150158882141113,-14.490585327148438,671,#edf8a3,G4
3.761632204055786,7.2176289558410645,-14.237174987792969,672,#edf8a3,G4
3.768583297729492,-13.57541561126709,-0.8678864240646362,673,#edf8a3,G4
3.8191514015197754,16.91946029663086,6.610044479370117,674,#edf8a3,G4
3.8538527488708496,3.220564126968384,-2.5931551456451416,675,#edf8a3,G4
3.8915598392486572,-14.419283866882324,30.50718116760254,676,#edf8a3,G4
3.8955602645874023,-24.220848083496094,-23.342376708984375,677,#edf8a3,G4
3.985774040222168,-7.868256568908691,10.224985122680664,678,#edf8a3,G4
3.99841046333313,44.05683898925781,-20.949596405029297,679,#edf8a3,G4
4.003824710845947,-41.073211669921875,-15.411921501159668,680,#edf8a3,G4
4.033421516418457,-38.70790481567383,40.55693817138672,681,#edf8a3,G4
4.048126697540283,20.756404876708984,30.653682708740234,682,#edf8a3,G4
4.092584133148193,15.358203887939453,-2.368313789367676,683,#edf8a3,G4
4.095505237579346,-0.9701228141784668,11.554777145385742,684,#edf8a3,G4
4.101644992828369,26.835481643676758,60.93136978149414,685,#edf8a3,G4
4.104848384857178,1.3034560680389404,-12.889174461364746,686,#edf8a3,G4
4.111124038696289,-0.011434905230998993,-73.88751220703125,687,#edf8a3,G4
4.178966522216797,-6.479982852935791,-33.583099365234375,688,#edf8a3,G4
4.191707134246826,-46.961727142333984,-93.32836151123047,689,#edf8a3,G4
4.193492412567139,-17.315574645996094,-3.5322864055633545,690,#edf8a3,G4
4.2070631980896,19.207075119018555,-11.976422309875488,691,#edf8a3,G4
4.217906475067139,-4.987091541290283,-51.797821044921875,692,#edf8a3,G4
4.296651840209961,24.902555465698242,-23.65888214111328,693,#edf8a3,G4
4.3018059730529785,-26.33041000366211,-8.580707550048828,694,#edf8a3,G4
4.318333148956299,-9.783405303955078,15.940818786621094,695,#edf8a3,G4
4.355802059173584,-0.6543407440185547,-40.48125457763672,696,#edf8a3,G4
4.360306262969971,-30.274961471557617,8.054211616516113,697,#edf8a3,G4
4.41423225402832,-21.78361701965332,44.258872985839844,698,#edf8a3,G4
4.421670913696289,39.38603973388672,28.43065071105957,699,#edf8a3,G4
6.386693954467773,-24.160478591918945,2.5395829677581787,750,#a2d9a4,G5
6.459512710571289,-7.380527496337891,-2.287889242172241,751,#a2d9a4,G5
6.469061374664307,-19.002758026123047,-6.200577735900879,752,#a2d9a4,G5
6.538629055023193,12.73597526550293,-0.8156088590621948,753,#a2d9a4,G5
6.560287952423096,-11.088706970214844,7.120319843292236,754,#a2d9a4,G5
6.5683746337890625,8.08859920501709,11.004140853881836,755,#a2d9a4,G5
6.660974025726318,-2.9530391693115234,-2.669114112854004,756,#a2d9a4,G5
6.673567771911621,-1.6554285287857056,-10.727142333984375,757,#a2d9a4,G5
6.712433815002441,2.0305418968200684,13.904973030090332,758,#a2d9a4,G5
6.717129230499268,-10.668803215026855,-50.45513916015625,759,#a2d9a4,G5
6.775078296661377,-24.699729919433594,-40.49030685424805,760,#a2d9a4,G5
6.777577877044678,18.87049102783203,14.560625076293945,761,#a2d9a4,G5
6.7901611328125,12.86986255645752,11.740220069885254,762,#a2d9a4,G5
6.855504989624023,5.366034984588623,-21.061206817626953,763,#a2d9a4,G5
6.855595111846924,37.35003662109375,52.47625732421875,764,#a2d9a4,G5
6.874878883361816,24.613428115844727,9.31501293182373,765,#a2d9a4,G5
6.909197807312012,9.934026718139648,-5.150125980377197,766,#a2d9a4,G5
6.94098424911499,50.147552490234375,10.781085014343262,767,#a2d9a4,G5
7.010470390319824,27.815338134765625,-13.437289237976074,768,#a2d9a4,G5
7.057969570159912,-22.5437068939209,-36.17451858520508,769,#a2d9a4,G5
7.2075982093811035,-0.1414201259613037,13.87129020690918,770,#a2d9a4,G5
7.24948787689209,15.148998260498047,-3.306583881378174,771,#a2d9a4,G5
7.258894920349121,28.967273712158203,-27.36667251586914,772,#a2d9a4,G5
7.274571418762207,22.642431259155273,-6.080352306365967,773,#a2d9a4,G5
7.276311874389648,-45.85262680053711,25.77240562438965,774,#a2d9a4,G5
7.290730953216553,49.34053039550781,3.008373975753784,775,#a2d9a4,G5
7.299807548522949,-23.1655216217041,9.529701232910156,776,#a2d9a4,G5
7.324159145355225,-6.611384391784668,-18.989837646484375,777,#a2d9a4,G5
7.334905624389648,13.238666534423828,9.36487865447998,778,#a2d9a4,G5
7.353337287902832,-35.08428192138672,35.32365417480469,779,#a2d9a4,G5
7.3732099533081055,-29.120609283447266,-2.078855514526367,780,#a2d9a4,G5
7.393575191497803,-4.490267753601074,17.038837432861328,781,#a2d9a4,G5
7.459413528442383,16.49755859375,-10.19347095489502,782,#a2d9a4,G5
7.465857982635498,-22.841035842895508,45.28939437866211,783,#a2d9a4,G5
7.46983003616333,-22.54499053955078,-46.097442626953125,784,#a2d9a4,G5
7.5237932205200195,-27.014963150024414,-1.3259063959121704,785,#a2d9a4,G5
7.5303239822387695,1.7453441619873047,-23.762149810791016,786,#a2d9a4,G5
7.569942951202393,-20.682737350463867,56.48707962036133,787,#a2d9a4,G5
7.570204734802246,9.921009063720703,-38.19843673706055,788,#a2d9a4,G5
7.647507190704346,-29.82485580444336,-17.4295654296875,789,#a2d9a4,G5
7.800142288208008,-3.833993911743164,-29.443904876708984,790,#a2d9a4,G5
7.830528736114502,20.705493927001953,23.760379791259766,791,#a2d9a4,G5
7.83704948425293,-15.502851486206055,-35.61252975463867,792,#a2d9a4,G5
7.889251708984375,-2.1344246864318848,25.26778221130371,793,#a2d9a4,G5
7.916511535644531,16.853713989257812,-8.436248779296875,794,#a2d9a4,G5
7.974181652069092,0.9737846255302429,-8.797327995300293,795,#a2d9a4,G5
7.978858470916748,-2.9833693504333496,37.774742126464844,796,#a2d9a4,G5
7.980594158172607,-35.816322326660156,-56.33576583862305,797,#a2d9a4,G5
8.01408863067627,14.771068572998047,23.740524291992188,798,#a2d9a4,G5
8.026229858398438,-26.138639450073242,-29.636978149414062,799,#a2d9a4,G5
8.071744918823242,6.678006649017334,17.795564651489258,800,#a2d9a4,G5
8.083444595336914,22.557891845703125,-0.3025646209716797,801,#a2d9a4,G5
8.089421272277832,0.756855845451355,-8.91999626159668,802,#a2d9a4,G5
8.124090194702148,-46.31043243408203,-6.653817176818848,803,#a2d9a4,G5
8.12675666809082,8.046430587768555,-36.40827560424805,804,#a2d9a4,G5
8.31798267364502,7.067579746246338,35.74494934082031,805,#a2d9a4,G5
8.326201438903809,31.02414894104004,45.09502410888672,806,#a2d9a4,G5
8.390519142150879,17.10790252685547,-0.786251962184906,807,#a2d9a4,G5
8.48781967163086,-12.9233980178833,-11.237309455871582,808,#a2d9a4,G5
8.506721496582031,31.669309616088867,26.550067901611328,809,#a2d9a4,G5
8.576543807983398,-29.785667419433594,-24.17483139038086,810,#a2d9a4,G5
8.593814849853516,-23.765979766845703,-58.304054260253906,811,#a2d9a4,G5
8.635551452636719,-5.8568806648254395,-4.059734344482422,812,#a2d9a4,G5
8.671883583068848,26.681209564208984,27.99165916442871,813,#a2d9a4,G5
8.681856155395508,18.731338500976562,-33.86854934692383,814,#a2d9a4,G5
8.694726943969727,5.197515964508057,-17.834529876708984,815,#a2d9a4,G5
8.786005973815918,15.961458206176758,10.878169059753418,816,#a2d9a4,G5
8.793428421020508,-17.506500244140625,21.47239112854004,817,#a2d9a4,G5
8.799734115600586,-7.140791893005371,-12.039204597473145,818,#a2d9a4,G5
8.848404884338379,-10.383740425109863,-32.44358444213867,819,#a2d9a4,G5
8.854962348937988,-18.75850486755371,-9.940701484680176,820,#a2d9a4,G5
8.87836742401123,-6.142047882080078,-4.695687770843506,821,#a2d9a4,G5
8.98110294342041,1.7867240905761719,-34.106101989746094,822,#a2d9a4,G5
8.990804672241211,-16.479843139648438,7.029386043548584,823,#a2d9a4,G5
9.077569007873535,-35.786781311035156,25.437265396118164,824,#a2d9a4,G5
9.192561149597168,-12.171067237854004,-49.44485855102539,825,#a2d9a4,G5
9.217150688171387,21.4802188873291,2.700397253036499,826,#a2d9a4,G5
9.244060516357422,-8.672457695007324,-2.875833511352539,827,#a2d9a4,G5
9.300661087036133,-10.156474113464355,45.05967330932617,828,#a2d9a4,G5
9.366626739501953,-20.811941146850586,-18.264307022094727,829,#a2d9a4,G5
9.398616790771484,21.632164001464844,14.176112174987793,830,#a2d9a4,G5
9.40103816986084,-1.359201192855835,10.647371292114258,831,#a2d9a4,G5
9.456534385681152,-20.261333465576172,68.0126953125,832,#a2d9a4,G5
9.566021919250488,-0.4954645037651062,-17.92929458618164,833,#a2d9a4,G5
9.691722869873047,-38.25570297241211,25.48480796813965,834,#a2d9a4,G5
9.857115745544434,-6.537779808044434,46.18168258666992,835,#a2d9a4,G5
9.876592636108398,-18.658639907836914,23.917837142944336,836,#a2d9a4,G5
9.940433502197266,31.210533142089844,-9.528775215148926,837,#a2d9a4,G5
9.971521377563477,-0.14349466562271118,18.576936721801758,838,#a2d9a4,G5
10.166901588439941,-0.9308049082756042,3.247647523880005,839,#a2d9a4,G5
10.225800514221191,-0.6446346044540405,26.714157104492188,840,#a2d9a4,G5
10.255526542663574,-24.38211441040039,21.41490936279297,841,#a2d9a4,G5
10.336538314819336,15.421341896057129,31.074100494384766,842,#a2d9a4,G5
10.369223594665527,14.207180976867676,19.658327102661133,843,#a2d9a4,G5
10.3897705078125,23.971050262451172,-9.378098487854004,844,#a2d9a4,G5
10.42265796661377,29.682723999023438,22.723119735717773,845,#a2d9a4,G5
10.505521774291992,-5.776238918304443,68.22677612304688,846,#a2d9a4,G5
10.51042652130127,47.490325927734375,3.446566343307495,847,#a2d9a4,G5
10.535335540771484,-36.15871810913086,47.200111389160156,848,#a2d9a4,G5
10.560651779174805,-19.819419860839844,5.0178022384643555,849,#a2d9a4,G5
13.19226360321045,25.2640323638916,34.07661056518555,900,#47a0b3,G6
13.313250541687012,1.426618218421936,-2.5695695877075195,901,#47a0b3,G6
13.321027755737305,28.926427841186523,-42.67805099487305,902,#47a0b3,G6
13.437450408935547,-20.827198028564453,49.53336715698242,903,#47a0b3,G6
13.509298324584961,-4.458996772766113,-17.628864288330078,904,#47a0b3,G6
13.556617736816406,24.52593231201172,1.9175834655761719,905,#47a0b3,G6
13.58780288696289,3.3610095977783203,30.637535095214844,906,#47a0b3,G6
13.867286682128906,-17.503856658935547,-18.092445373535156,907,#47a0b3,G6
13.871282577514648,-22.537996292114258,7.863033294677734,908,#47a0b3,G6
13.952436447143555,33.5264778137207,9.183826446533203,909,#47a0b3,G6
13.98526382446289,-2.566049575805664,25.875932693481445,910,#47a0b3,G6
13.98707389831543,12.699142456054688,28.89426612854004,911,#47a0b3,G6
14.149018287658691,-36.63805389404297,-6.637735366821289,912,#47a0b3,G6
14.171987533569336,-7.744851589202881,41.078468322753906,913,#47a0b3,G6
14.230110168457031,27.75680160522461,8.119768142700195,914,#47a0b3,G6
14.238152503967285,11.638731956481934,-3.2387704849243164,915,#47a0b3,G6
14.37447452545166,12.12603759765625,45.13096618652344,916,#47a0b3,G6
14.38919448852539,-13.061697006225586,-8.897514343261719,917,#47a0b3,G6
14.420839309692383,-19.432479858398438,2.0389671325683594,918,#47a0b3,G6
14.545784950256348,16.039278030395508,-33.19229507446289,919,#47a0b3,G6
14.620699882507324,6.321860313415527,-40.78764724731445,920,#47a0b3,G6
14.650047302246094,16.33458137512207,39.324886322021484,921,#47a0b3,G6
14.693309783935547,17.682140350341797,-32.71333694458008,922,#47a0b3,G6
14.818253517150879,20.4547119140625,14.81915283203125,923,#47a0b3,G6
14.873886108398438,1.116773247718811,2.7653026580810547,924,#47a0b3,G6
14.905234336853027,-15.679535865783691,-8.044498443603516,925,#47a0b3,G6
15.023902893066406,7.516411781311035,13.160547256469727,926,#47a0b3,G6
15.051382064819336,22.25764274597168,33.09150695800781,927,#47a0b3,G6
15.107925415039062,-29.186016082763672,-19.164472579956055,928,#47a0b3,G6
15.2455472946167,-39.361297607421875,59.35628128051758,929,#47a0b3,G6
15.33018684387207,8.340155601501465,-4.631656169891357,930,#47a0b3,G6
15.421134948730469,24.159626007080078,-27.605175018310547,931,#47a0b3,G6
15.550885200500488,10.399827003479004,13.005779266357422,932,#47a0b3,G6
15.560503959655762,13.449514389038086,4.331756114959717,933,#47a0b3,G6
15.595897674560547,-1.5767966508865356,10.821861267089844,934,#47a0b3,G6
15.724685668945312,-5.199552059173584,3.9112119674682617,935,#47a0b3,G6
15.822272300720215,-16.82817268371582,8.730734825134277,936,#47a0b3,G6
15.854683876037598,-10.995546340942383,30.452842712402344,937,#47a0b3,G6
15.980559349060059,35.104488372802734,2.5276787281036377,938,#47a0b3,G6
15.996495246887207,-7.9149932861328125,9.73825740814209,939,#47a0b3,G6
16.00492286682129,-9.196481704711914,-45.90623092651367,940,#47a0b3,G6
16.174694061279297,15.253949165344238,-15.368548393249512,941,#47a0b3,G6
16.227039337158203,4.816553592681885,-33.98507308959961,942,#47a0b3,G6
16.309228897094727,-14.49675464630127,39.98198318481445,943,#47a0b3,G6
16.34457778930664,-42.08807373046875,18.615642547607422,944,#47a0b3,G6
16.533401489257812,-21.61890983581543,-31.85289192199707,945,#47a0b3,G6
16.619901657104492,15.359918594360352,34.15826416015625,946,#47a0b3,G6
16.700361251831055,-38.56100082397461,-35.56691360473633,947,#47a0b3,G6
16.74860382080078,-36.67267608642578,-3.9784812927246094,948,#47a0b3,G6
16.801851272583008,7.543274879455566,55.06626510620117,949,#47a0b3,G6
16.834556579589844,12.146611213684082,-12.536078453063965,950,#47a0b3,G6
16.84168815612793,-13.349823951721191,74.84454345703125,951,#47a0b3,G6
16.99013328552246,10.942888259887695,40.92891311645508,952,#47a0b3,G6
17.157522201538086,10.738950729370117,-26.129526138305664,953,#47a0b3,G6
17.165321350097656,9.384002685546875,-7.190859317779541,954,#47a0b3,G6
17.19639015197754,31.180397033691406,27.521989822387695,955,#47a0b3,G6
17.255748748779297,13.91403579711914,-3.664503574371338,956,#47a0b3,G6
17.32544708251953,21.590099334716797,-21.76293182373047,957,#47a0b3,G6
17.435457229614258,-9.271491050720215,29.376142501831055,958,#47a0b3,G6
17.443119049072266,-40.93357467651367,4.882589817047119,959,#47a0b3,G6
17.45374870300293,-7.775547504425049,37.87079620361328,960,#47a0b3,G6
17.500965118408203,-7.280467987060547,-65.25086975097656,961,#47a0b3,G6
17.689937591552734,-17.757604598999023,18.8409423828125,962,#47a0b3,G6
17.69992446899414,-10.8109769821167,-3.559704065322876,963,#47a0b3,G6
17.890926361083984,-50.334869384765625,57.78628921508789,964,#47a0b3,G6
18.062044143676758,19.42597198486328,47.50466537475586,965,#47a0b3,G6
18.345964431762695,-6.1893463134765625,4.106331825256348,966,#47a0b3,G6
18.420263290405273,10.836529731750488,-39.233219146728516,967,#47a0b3,G6
18.73284149169922,-3.537454128265381,-5.189436435699463,968,#47a0b3,G6
18.76949119567871,2.8201613426208496,-52.10073471069336,969,#47a0b3,G6
18.825517654418945,20.884258270263672,-1.9883872270584106,970,#47a0b3,G6
19.064189910888672,-18.385507583618164,33.254371643066406,971,#47a0b3,G6
19.16248321533203,-2.826235771179199,-14.273401260375977,972,#47a0b3,G6
19.545711517333984,2.8812813758850098,43.22383117675781,973,#47a0b3,G6
19.62946128845215,33.711936950683594,-5.333157062530518,974,#47a0b3,G6
19.757076263427734,6.707244873046875,6.926374435424805,975,#47a0b3,G6
19.94588279724121,16.09646987915039,-50.769832611083984,976,#47a0b3,G6
20.046066284179688,-6.900714874267578,29.829381942749023,977,#47a0b3,G6
20.50189781188965,-2.1916205883026123,51.38051223754883,978,#47a0b3,G6
20.59175682067871,7.145890712738037,18.444345474243164,979,#47a0b3,G6
20.59395980834961,15.960838317871094,3.1920833587646484,980,#47a0b3,G6
20.720745086669922,-0.2960541248321533,-11.881608009338379,981,#47a0b3,G6
20.746524810791016,-10.652031898498535,-21.738489151000977,982,#47a0b3,G6
20.757648468017578,-23.743440628051758,-23.469528198242188,983,#47a0b3,G6
21.748092651367188,-36.99024963378906,-24.06719207763672,984,#47a0b3,G6
22.29433822631836,27.48666000366211,-37.09291458129883,985,#47a0b3,G6
22.60352897644043,26.764572143554688,-34.338382720947266,986,#47a0b3,G6
22.71001625061035,-16.677682876586914,-67.38485717773438,987,#47a0b3,G6
23.058874130249023,-5.526846885681152,-10.29168701171875,988,#47a0b3,G6
23.243436813354492,-0.7889676690101624,28.43861961364746,989,#47a0b3,G6
23.30653953552246,-23.483932495117188,-5.058690071105957,990,#47a0b3,G6
23.591754913330078,9.913789749145508,-27.794403076171875,991,#47a0b3,G6
23.951845169067383,38.235477447509766,30.78683853149414,992,#47a0b3,G6
24.193208694458008,32.97758102416992,-35.20121765136719,993,#47a0b3,G6
25.514677047729492,-13.759798049926758,-24.97830581665039,994,#47a0b3,G6
25.76605796813965,-34.39287185668945,-0.03446232154965401,995,#47a0b3,G6
26.06147003173828,-42.13321304321289,-26.665380477905273,996,#47a0b3,G6
26.125438690185547,24.256898880004883,40.588623046875,997,#47a0b3,G6
27.48291778564453,14.774148941040039,-19.063365936279297,998,#47a0b3,G6
33.7461051940918,-14.360172271728516,34.31523513793945,999,#47a0b3,G6
